timestamp,strategy,coin,signal,rsi,ema_fast,ema_slow,atr,price,volume,trigger_met,blocked_reason
2025-11-27T02:11:21.522050+00:00,aggressive,SOL-USD,HOLD,50,143.37,143.37,0,143.37,0,False,demo_mode
2025-11-27T02:11:22.496869+00:00,aggressive,AVAX-USD,HOLD,50,14.95,14.95,0,14.95,0,False,demo_mode
2025-11-27T02:11:23.479930+00:00,aggressive,DOGE-USD,HOLD,50,0.1551,0.1551,0,0.1551,0,False,demo_mode
2025-11-27T02:16:24.308249+00:00,conservative,BTC-USD,HOLD,50,91033.11,91033.11,0,91033.11,0,False,demo_mode
2025-11-27T02:16:25.281974+00:00,conservative,ETH-USD,HOLD,50,3048.14,3048.14,0,3048.14,0,False,demo_mode
2025-11-27T02:16:26.267787+00:00,aggressive,SOL-USD,HOLD,50,143.18,143.18,0,143.18,0,False,demo_mode
2025-11-27T02:16:27.269632+00:00,aggressive,AVAX-USD,HOLD,50,14.95,14.95,0,14.95,0,False,demo_mode
2025-11-27T02:16:28.246303+00:00,aggressive,DOGE-USD,HOLD,50,0.1549,0.1549,0,0.1549,0,False,demo_mode
2025-11-27T02:21:28.954330+00:00,conservative,BTC-USD,HOLD,50,91198.03,91198.03,0,91198.03,0,False,demo_mode
2025-11-27T02:21:29.947144+00:00,conservative,ETH-USD,HOLD,50,3063.55,3063.55,0,3063.55,0,False,demo_mode
2025-11-27T02:21:30.942962+00:00,aggressive,SOL-USD,HOLD,50,143.5,143.5,0,143.5,0,False,demo_mode
2025-11-27T02:21:31.921252+00:00,aggressive,AVAX-USD,HOLD,50,14.96,14.96,0,14.96,0,False,demo_mode
2025-11-27T02:21:32.961637+00:00,aggressive,DOGE-USD,HOLD,50,0.1552,0.1552,0,0.1552,0,False,demo_mode
2025-11-27T02:26:33.661353+00:00,conservative,BTC-USD,HOLD,50,91267.27,91267.27,0,91267.27,0,False,demo_mode
2025-11-27T02:26:34.653273+00:00,conservative,ETH-USD,HOLD,50,3062.18,3062.18,0,3062.18,0,False,demo_mode
2025-11-27T02:26:35.654854+00:00,aggressive,SOL-USD,HOLD,50,143.45,143.45,0,143.45,0,False,demo_mode
2025-11-27T02:26:36.705448+00:00,aggressive,AVAX-USD,HOLD,50,14.96,14.96,0,14.96,0,False,demo_mode
2025-11-27T02:26:37.781637+00:00,aggressive,DOGE-USD,HOLD,50,0.1552,0.1552,0,0.1552,0,False,demo_mode
2025-11-27T02:31:38.507340+00:00,conservative,BTC-USD,HOLD,50,91528.73,91528.73,0,91528.73,0,False,demo_mode
2025-11-27T02:31:39.478905+00:00,conservative,ETH-USD,HOLD,50,3070.17,3070.17,0,3070.17,0,False,demo_mode
2025-11-27T02:31:40.450915+00:00,aggressive,SOL-USD,HOLD,50,143.65,143.65,0,143.65,0,False,demo_mode
2025-11-27T02:31:41.585771+00:00,aggressive,AVAX-USD,HOLD,50,14.98,14.98,0,14.98,0,False,demo_mode
2025-11-27T02:31:42.504727+00:00,aggressive,DOGE-USD,HOLD,50,0.1555,0.1555,0,0.1555,0,False,demo_mode
2025-11-27T02:36:43.258426+00:00,conservative,BTC-USD,HOLD,50,91392.93,91392.93,0,91392.93,0,False,demo_mode
2025-11-27T02:36:44.363388+00:00,conservative,ETH-USD,HOLD,50,3059.69,3059.69,0,3059.69,0,False,demo_mode
2025-11-27T02:36:45.400813+00:00,aggressive,SOL-USD,HOLD,50,143.5,143.5,0,143.5,0,False,demo_mode
2025-11-27T02:36:46.210234+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T02:36:47.261297+00:00,aggressive,DOGE-USD,HOLD,50,0.1549,0.1549,0,0.1549,0,False,demo_mode
2025-11-27T02:41:48.029509+00:00,conservative,BTC-USD,HOLD,50,91627.83,91627.83,0,91627.83,0,False,demo_mode
2025-11-27T02:41:48.976431+00:00,conservative,ETH-USD,HOLD,50,3063.6,3063.6,0,3063.6,0,False,demo_mode
2025-11-27T02:41:49.992513+00:00,aggressive,SOL-USD,HOLD,50,143.91,143.91,0,143.91,0,False,demo_mode
2025-11-27T02:41:51.017157+00:00,aggressive,AVAX-USD,HOLD,50,14.95,14.95,0,14.95,0,False,demo_mode
2025-11-27T02:41:52.021360+00:00,aggressive,DOGE-USD,HOLD,50,0.1552,0.1552,0,0.1552,0,False,demo_mode
2025-11-27T02:46:53.339446+00:00,conservative,BTC-USD,HOLD,50,91746.65,91746.65,0,91746.65,0,False,demo_mode
2025-11-27T02:46:54.090161+00:00,conservative,ETH-USD,HOLD,50,3059.5,3059.5,0,3059.5,0,False,demo_mode
2025-11-27T02:46:55.054065+00:00,aggressive,SOL-USD,HOLD,50,143.73,143.73,0,143.73,0,False,demo_mode
2025-11-27T02:46:56.254159+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T02:46:57.080987+00:00,aggressive,DOGE-USD,HOLD,50,0.1553,0.1553,0,0.1553,0,False,demo_mode
2025-11-27T02:51:57.872441+00:00,conservative,BTC-USD,HOLD,50,91813.59,91813.59,0,91813.59,0,False,demo_mode
2025-11-27T02:51:58.879496+00:00,conservative,ETH-USD,HOLD,50,3049.46,3049.46,0,3049.46,0,False,demo_mode
2025-11-27T02:51:59.936325+00:00,aggressive,SOL-USD,HOLD,50,143.39,143.39,0,143.39,0,False,demo_mode
2025-11-27T02:52:00.903394+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T02:52:01.862003+00:00,aggressive,DOGE-USD,HOLD,50,0.1551,0.1551,0,0.1551,0,False,demo_mode
2025-11-27T02:57:02.670454+00:00,conservative,BTC-USD,HOLD,50,91423.56,91423.56,0,91423.56,0,False,demo_mode
2025-11-27T02:57:03.642100+00:00,conservative,ETH-USD,HOLD,50,3038.19,3038.19,0,3038.19,0,False,demo_mode
2025-11-27T02:57:04.618492+00:00,aggressive,SOL-USD,HOLD,50,143.13,143.13,0,143.13,0,False,demo_mode
2025-11-27T02:57:05.636030+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T02:57:06.594250+00:00,aggressive,DOGE-USD,HOLD,50,0.1547,0.1547,0,0.1547,0,False,demo_mode
2025-11-27T03:02:07.385511+00:00,conservative,BTC-USD,HOLD,50,91388.39,91388.39,0,91388.39,0,False,demo_mode
2025-11-27T03:02:08.427008+00:00,conservative,ETH-USD,HOLD,50,3040.74,3040.74,0,3040.74,0,False,demo_mode
2025-11-27T03:02:09.420909+00:00,aggressive,SOL-USD,HOLD,50,143.12,143.12,0,143.12,0,False,demo_mode
2025-11-27T03:02:10.429336+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T03:02:11.418184+00:00,aggressive,DOGE-USD,HOLD,50,0.1547,0.1547,0,0.1547,0,False,demo_mode
2025-11-27T03:07:12.309839+00:00,conservative,BTC-USD,HOLD,50,91432.33,91432.33,0,91432.33,0,False,demo_mode
2025-11-27T03:07:13.398955+00:00,conservative,ETH-USD,HOLD,50,3038.6,3038.6,0,3038.6,0,False,demo_mode
2025-11-27T03:07:14.260565+00:00,aggressive,SOL-USD,HOLD,50,143.29,143.29,0,143.29,0,False,demo_mode
2025-11-27T03:07:15.445944+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:07:17.150967+00:00,aggressive,DOGE-USD,HOLD,50,0.1547,0.1547,0,0.1547,0,False,demo_mode
2025-11-27T03:12:18.050438+00:00,conservative,BTC-USD,HOLD,50,91441.2,91441.2,0,91441.2,0,False,demo_mode
2025-11-27T03:12:19.079450+00:00,conservative,ETH-USD,HOLD,50,3042.47,3042.47,0,3042.47,0,False,demo_mode
2025-11-27T03:12:20.034305+00:00,aggressive,SOL-USD,HOLD,50,143.38,143.38,0,143.38,0,False,demo_mode
2025-11-27T03:12:21.119671+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:12:22.066775+00:00,aggressive,DOGE-USD,HOLD,50,0.1548,0.1548,0,0.1548,0,False,demo_mode
2025-11-27T03:17:23.079365+00:00,conservative,BTC-USD,HOLD,50,91438.37,91438.37,0,91438.37,0,False,demo_mode
2025-11-27T03:17:24.084149+00:00,conservative,ETH-USD,HOLD,50,3044.75,3044.75,0,3044.75,0,False,demo_mode
2025-11-27T03:17:24.955050+00:00,aggressive,SOL-USD,HOLD,50,143.56,143.56,0,143.56,0,False,demo_mode
2025-11-27T03:17:25.931044+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:17:26.952411+00:00,aggressive,DOGE-USD,HOLD,50,0.1549,0.1549,0,0.1549,0,False,demo_mode
2025-11-27T03:22:27.805570+00:00,conservative,BTC-USD,HOLD,50,91572.11,91572.11,0,91572.11,0,False,demo_mode
2025-11-27T03:22:28.853954+00:00,conservative,ETH-USD,HOLD,50,3050.85,3050.85,0,3050.85,0,False,demo_mode
2025-11-27T03:22:29.771048+00:00,aggressive,SOL-USD,HOLD,50,143.59,143.59,0,143.59,0,False,demo_mode
2025-11-27T03:22:30.768895+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:22:31.756108+00:00,aggressive,DOGE-USD,HOLD,50,0.155,0.155,0,0.155,0,False,demo_mode
2025-11-27T03:27:33.471462+00:00,conservative,BTC-USD,HOLD,50,91360.71,91360.71,0,91360.71,0,False,demo_mode
2025-11-27T03:27:34.228333+00:00,conservative,ETH-USD,HOLD,50,3046.03,3046.03,0,3046.03,0,False,demo_mode
2025-11-27T03:27:35.192229+00:00,aggressive,SOL-USD,HOLD,50,143.3,143.3,0,143.3,0,False,demo_mode
2025-11-27T03:27:36.284501+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T03:27:37.221935+00:00,aggressive,DOGE-USD,HOLD,50,0.1548,0.1548,0,0.1548,0,False,demo_mode
2025-11-27T03:32:38.019300+00:00,conservative,BTC-USD,HOLD,50,91238.15,91238.15,0,91238.15,0,False,demo_mode
2025-11-27T03:32:39.116259+00:00,conservative,ETH-USD,HOLD,50,3039.36,3039.36,0,3039.36,0,False,demo_mode
2025-11-27T03:32:40.007536+00:00,aggressive,SOL-USD,HOLD,50,142.68,142.68,0,142.68,0,False,demo_mode
2025-11-27T03:32:41.048583+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:32:42.019980+00:00,aggressive,DOGE-USD,HOLD,50,0.1542,0.1542,0,0.1542,0,False,demo_mode
2025-11-27T03:37:42.838037+00:00,conservative,BTC-USD,HOLD,50,91174.05,91174.05,0,91174.05,0,False,demo_mode
2025-11-27T03:37:43.802759+00:00,conservative,ETH-USD,HOLD,50,3040.74,3040.74,0,3040.74,0,False,demo_mode
2025-11-27T03:37:45.220361+00:00,aggressive,SOL-USD,HOLD,50,142.91,142.91,0,142.91,0,False,demo_mode
2025-11-27T03:37:46.024735+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:37:47.177893+00:00,aggressive,DOGE-USD,HOLD,50,0.1542,0.1542,0,0.1542,0,False,demo_mode
2025-11-27T03:42:48.421588+00:00,conservative,BTC-USD,HOLD,50,91183.98,91183.98,0,91183.98,0,False,demo_mode
2025-11-27T03:42:49.326761+00:00,conservative,ETH-USD,HOLD,50,3036.07,3036.07,0,3036.07,0,False,demo_mode
2025-11-27T03:42:50.224757+00:00,aggressive,SOL-USD,HOLD,50,142.83,142.83,0,142.83,0,False,demo_mode
2025-11-27T03:42:51.702165+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T03:42:52.974513+00:00,aggressive,DOGE-USD,HOLD,50,0.1539,0.1539,0,0.1539,0,False,demo_mode
2025-11-27T03:47:53.819197+00:00,conservative,BTC-USD,HOLD,50,91090.01,91090.01,0,91090.01,0,False,demo_mode
2025-11-27T03:47:55.057149+00:00,conservative,ETH-USD,HOLD,50,3030.71,3030.71,0,3030.71,0,False,demo_mode
2025-11-27T03:47:55.922702+00:00,aggressive,SOL-USD,HOLD,50,142.47,142.47,0,142.47,0,False,demo_mode
2025-11-27T03:47:56.932596+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:47:57.900523+00:00,aggressive,DOGE-USD,HOLD,50,0.1538,0.1538,0,0.1538,0,False,demo_mode
2025-11-27T03:52:58.692277+00:00,conservative,BTC-USD,HOLD,50,91125.02,91125.02,0,91125.02,0,False,demo_mode
2025-11-27T03:53:00.201510+00:00,conservative,ETH-USD,HOLD,50,3034.2,3034.2,0,3034.2,0,False,demo_mode
2025-11-27T03:53:00.964052+00:00,aggressive,SOL-USD,HOLD,50,142.6,142.6,0,142.6,0,False,demo_mode
2025-11-27T03:53:02.004611+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:53:02.976661+00:00,aggressive,DOGE-USD,HOLD,50,0.1539,0.1539,0,0.1539,0,False,demo_mode
2025-11-27T03:58:03.945698+00:00,conservative,BTC-USD,HOLD,50,91186.89,91186.89,0,91186.89,0,False,demo_mode
2025-11-27T03:58:05.616692+00:00,conservative,ETH-USD,HOLD,50,3036.1,3036.1,0,3036.1,0,False,demo_mode
2025-11-27T03:58:06.454990+00:00,aggressive,SOL-USD,HOLD,50,142.69,142.69,0,142.69,0,False,demo_mode
2025-11-27T03:58:07.414031+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T03:58:08.590540+00:00,aggressive,DOGE-USD,HOLD,50,0.154,0.154,0,0.154,0,False,demo_mode
2025-11-27T04:03:09.374182+00:00,conservative,BTC-USD,HOLD,50,91067.67,91067.67,0,91067.67,0,False,demo_mode
2025-11-27T04:03:10.384638+00:00,conservative,ETH-USD,HOLD,50,3032.73,3032.73,0,3032.73,0,False,demo_mode
2025-11-27T04:03:11.396948+00:00,aggressive,SOL-USD,HOLD,50,142.43,142.43,0,142.43,0,False,demo_mode
2025-11-27T04:03:12.634104+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:03:13.414483+00:00,aggressive,DOGE-USD,HOLD,50,0.154,0.154,0,0.154,0,False,demo_mode
2025-11-27T04:08:14.278335+00:00,conservative,BTC-USD,HOLD,50,91156.88,91156.88,0,91156.88,0,False,demo_mode
2025-11-27T04:08:15.378819+00:00,conservative,ETH-USD,HOLD,50,3037.34,3037.34,0,3037.34,0,False,demo_mode
2025-11-27T04:08:16.243281+00:00,aggressive,SOL-USD,HOLD,50,142.41,142.41,0,142.41,0,False,demo_mode
2025-11-27T04:08:17.214932+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:08:18.209777+00:00,aggressive,DOGE-USD,HOLD,50,0.1542,0.1542,0,0.1542,0,False,demo_mode
2025-11-27T04:13:19.025038+00:00,conservative,BTC-USD,HOLD,50,91306.09,91306.09,0,91306.09,0,False,demo_mode
2025-11-27T04:13:20.008738+00:00,conservative,ETH-USD,HOLD,50,3046.81,3046.81,0,3046.81,0,False,demo_mode
2025-11-27T04:13:21.006533+00:00,aggressive,SOL-USD,HOLD,50,142.91,142.91,0,142.91,0,False,demo_mode
2025-11-27T04:13:22.034516+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T04:13:23.024926+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T04:18:23.902490+00:00,conservative,BTC-USD,HOLD,50,91289.84,91289.84,0,91289.84,0,False,demo_mode
2025-11-27T04:18:24.834226+00:00,conservative,ETH-USD,HOLD,50,3048.33,3048.33,0,3048.33,0,False,demo_mode
2025-11-27T04:18:25.806275+00:00,aggressive,SOL-USD,HOLD,50,142.82,142.82,0,142.82,0,False,demo_mode
2025-11-27T04:18:26.793019+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:18:27.867876+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T04:23:28.694291+00:00,conservative,BTC-USD,HOLD,50,91212.1,91212.1,0,91212.1,0,False,demo_mode
2025-11-27T04:23:29.692886+00:00,conservative,ETH-USD,HOLD,50,3043.16,3043.16,0,3043.16,0,False,demo_mode
2025-11-27T04:23:30.662085+00:00,aggressive,SOL-USD,HOLD,50,142.7,142.7,0,142.7,0,False,demo_mode
2025-11-27T04:23:31.674781+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T04:23:32.654844+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T04:28:33.773512+00:00,conservative,BTC-USD,HOLD,50,91194.24,91194.24,0,91194.24,0,False,demo_mode
2025-11-27T04:28:34.599355+00:00,conservative,ETH-USD,HOLD,50,3040.99,3040.99,0,3040.99,0,False,demo_mode
2025-11-27T04:28:35.603572+00:00,aggressive,SOL-USD,HOLD,50,142.63,142.63,0,142.63,0,False,demo_mode
2025-11-27T04:28:36.692310+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:28:37.517423+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T04:33:38.483286+00:00,conservative,BTC-USD,HOLD,50,91127.24,91127.24,0,91127.24,0,False,demo_mode
2025-11-27T04:33:39.389967+00:00,conservative,ETH-USD,HOLD,50,3036.83,3036.83,0,3036.83,0,False,demo_mode
2025-11-27T04:33:40.340427+00:00,aggressive,SOL-USD,HOLD,50,142.46,142.46,0,142.46,0,False,demo_mode
2025-11-27T04:33:41.339452+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T04:33:42.379956+00:00,aggressive,DOGE-USD,HOLD,50,0.1544,0.1544,0,0.1544,0,False,demo_mode
2025-11-27T04:38:43.229512+00:00,conservative,BTC-USD,HOLD,50,91278.93,91278.93,0,91278.93,0,False,demo_mode
2025-11-27T04:38:44.235791+00:00,conservative,ETH-USD,HOLD,50,3045.23,3045.23,0,3045.23,0,False,demo_mode
2025-11-27T04:38:45.226013+00:00,aggressive,SOL-USD,HOLD,50,142.91,142.91,0,142.91,0,False,demo_mode
2025-11-27T04:38:46.234429+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:38:47.256377+00:00,aggressive,DOGE-USD,HOLD,50,0.1547,0.1547,0,0.1547,0,False,demo_mode
2025-11-27T04:43:48.085216+00:00,conservative,BTC-USD,HOLD,50,91198.52,91198.52,0,91198.52,0,False,demo_mode
2025-11-27T04:43:49.025883+00:00,conservative,ETH-USD,HOLD,50,3044.22,3044.22,0,3044.22,0,False,demo_mode
2025-11-27T04:43:49.986635+00:00,aggressive,SOL-USD,HOLD,50,142.82,142.82,0,142.82,0,False,demo_mode
2025-11-27T04:43:50.985689+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:43:51.997345+00:00,aggressive,DOGE-USD,HOLD,50,0.1545,0.1545,0,0.1545,0,False,demo_mode
2025-11-27T04:48:52.853672+00:00,conservative,BTC-USD,HOLD,50,91245.5,91245.5,0,91245.5,0,False,demo_mode
2025-11-27T04:48:53.811817+00:00,conservative,ETH-USD,HOLD,50,3041.87,3041.87,0,3041.87,0,False,demo_mode
2025-11-27T04:48:54.841045+00:00,aggressive,SOL-USD,HOLD,50,142.84,142.84,0,142.84,0,False,demo_mode
2025-11-27T04:48:55.803739+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:48:56.801861+00:00,aggressive,DOGE-USD,HOLD,50,0.1545,0.1545,0,0.1545,0,False,demo_mode
2025-11-27T04:53:57.776775+00:00,conservative,BTC-USD,HOLD,50,91244.74,91244.74,0,91244.74,0,False,demo_mode
2025-11-27T04:53:58.764139+00:00,conservative,ETH-USD,HOLD,50,3040.45,3040.45,0,3040.45,0,False,demo_mode
2025-11-27T04:53:59.704620+00:00,aggressive,SOL-USD,HOLD,50,142.83,142.83,0,142.83,0,False,demo_mode
2025-11-27T04:54:00.718119+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:54:01.645435+00:00,aggressive,DOGE-USD,HOLD,50,0.1545,0.1545,0,0.1545,0,False,demo_mode
2025-11-27T04:59:02.492513+00:00,conservative,BTC-USD,HOLD,50,91276.03,91276.03,0,91276.03,0,False,demo_mode
2025-11-27T04:59:03.430689+00:00,conservative,ETH-USD,HOLD,50,3041.11,3041.11,0,3041.11,0,False,demo_mode
2025-11-27T04:59:04.486411+00:00,aggressive,SOL-USD,HOLD,50,142.9,142.9,0,142.9,0,False,demo_mode
2025-11-27T04:59:05.458726+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T04:59:06.488731+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T05:04:07.979746+00:00,conservative,BTC-USD,HOLD,50,91223.13,91223.13,0,91223.13,0,False,demo_mode
2025-11-27T05:04:09.167889+00:00,conservative,ETH-USD,HOLD,50,3040.92,3040.92,0,3040.92,0,False,demo_mode
2025-11-27T05:04:09.990853+00:00,aggressive,SOL-USD,HOLD,50,142.93,142.93,0,142.93,0,False,demo_mode
2025-11-27T05:04:11.021042+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T05:04:11.985742+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T05:09:12.744571+00:00,conservative,BTC-USD,HOLD,50,91262.93,91262.93,0,91262.93,0,False,demo_mode
2025-11-27T05:09:13.784284+00:00,conservative,ETH-USD,HOLD,50,3038.89,3038.89,0,3038.89,0,False,demo_mode
2025-11-27T05:09:14.737434+00:00,aggressive,SOL-USD,HOLD,50,142.89,142.89,0,142.89,0,False,demo_mode
2025-11-27T05:09:15.720017+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T05:09:16.739791+00:00,aggressive,DOGE-USD,HOLD,50,0.1544,0.1544,0,0.1544,0,False,demo_mode
2025-11-27T05:14:17.388449+00:00,conservative,BTC-USD,HOLD,50,91306.5,91306.5,0,91306.5,0,False,demo_mode
2025-11-27T05:14:18.383277+00:00,conservative,ETH-USD,HOLD,50,3037.72,3037.72,0,3037.72,0,False,demo_mode
2025-11-27T05:14:19.386673+00:00,aggressive,SOL-USD,HOLD,50,143.03,143.03,0,143.03,0,False,demo_mode
2025-11-27T05:14:20.385302+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T05:14:21.374237+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T05:19:22.193477+00:00,conservative,BTC-USD,HOLD,50,91279.82,91279.82,0,91279.82,0,False,demo_mode
2025-11-27T05:19:23.090851+00:00,conservative,ETH-USD,HOLD,50,3035.34,3035.34,0,3035.34,0,False,demo_mode
2025-11-27T05:19:24.088492+00:00,aggressive,SOL-USD,HOLD,50,143.03,143.03,0,143.03,0,False,demo_mode
2025-11-27T05:19:25.182453+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T05:19:26.068634+00:00,aggressive,DOGE-USD,HOLD,50,0.1544,0.1544,0,0.1544,0,False,demo_mode
2025-11-27T05:24:26.810245+00:00,conservative,BTC-USD,HOLD,50,91461.47,91461.47,0,91461.47,0,False,demo_mode
2025-11-27T05:24:27.796738+00:00,conservative,ETH-USD,HOLD,50,3041.53,3041.53,0,3041.53,0,False,demo_mode
2025-11-27T05:24:28.862566+00:00,aggressive,SOL-USD,HOLD,50,143.39,143.39,0,143.39,0,False,demo_mode
2025-11-27T05:24:29.798895+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T05:24:30.784597+00:00,aggressive,DOGE-USD,HOLD,50,0.1546,0.1546,0,0.1546,0,False,demo_mode
2025-11-27T05:29:31.509801+00:00,conservative,BTC-USD,HOLD,50,91493.01,91493.01,0,91493.01,0,False,demo_mode
2025-11-27T05:29:32.508158+00:00,conservative,ETH-USD,HOLD,50,3038.62,3038.62,0,3038.62,0,False,demo_mode
2025-11-27T05:29:33.508431+00:00,aggressive,SOL-USD,HOLD,50,143.16,143.16,0,143.16,0,False,demo_mode
2025-11-27T05:29:34.512500+00:00,aggressive,AVAX-USD,HOLD,50,14.94,14.94,0,14.94,0,False,demo_mode
2025-11-27T05:29:35.517645+00:00,aggressive,DOGE-USD,HOLD,50,0.1547,0.1547,0,0.1547,0,False,demo_mode
2025-11-27T05:34:36.291064+00:00,conservative,BTC-USD,HOLD,50,91353.9,91353.9,0,91353.9,0,False,demo_mode
2025-11-27T05:34:37.252593+00:00,conservative,ETH-USD,HOLD,50,3034.97,3034.97,0,3034.97,0,False,demo_mode
2025-11-27T05:34:38.213743+00:00,aggressive,SOL-USD,HOLD,50,143.1,143.1,0,143.1,0,False,demo_mode
2025-11-27T05:34:39.244377+00:00,aggressive,AVAX-USD,HOLD,50,14.95,14.95,0,14.95,0,False,demo_mode
2025-11-27T05:34:40.225400+00:00,aggressive,DOGE-USD,HOLD,50,0.1545,0.1545,0,0.1545,0,False,demo_mode
2025-11-27T05:39:40.959079+00:00,conservative,BTC-USD,HOLD,50,91145.59,91145.59,0,91145.59,0,False,demo_mode
2025-11-27T05:39:41.960740+00:00,conservative,ETH-USD,HOLD,50,3022.81,3022.81,0,3022.81,0,False,demo_mode
2025-11-27T05:39:42.933390+00:00,aggressive,SOL-USD,HOLD,50,142.75,142.75,0,142.75,0,False,demo_mode
2025-11-27T05:39:43.993312+00:00,aggressive,AVAX-USD,HOLD,50,14.93,14.93,0,14.93,0,False,demo_mode
2025-11-27T05:39:44.962907+00:00,aggressive,DOGE-USD,HOLD,50,0.1539,0.1539,0,0.1539,0,False,demo_mode
2025-11-27T05:44:45.685907+00:00,conservative,BTC-USD,HOLD,50,90964.54,90964.54,0,90964.54,0,False,demo_mode
2025-11-27T05:44:46.693502+00:00,conservative,ETH-USD,HOLD,50,3023.07,3023.07,0,3023.07,0,False,demo_mode
2025-11-27T05:44:47.710734+00:00,aggressive,SOL-USD,HOLD,50,142.66,142.66,0,142.66,0,False,demo_mode
2025-11-27T05:44:48.728397+00:00,aggressive,AVAX-USD,HOLD,50,14.92,14.92,0,14.92,0,False,demo_mode
2025-11-27T05:44:49.743638+00:00,aggressive,DOGE-USD,HOLD,50,0.154,0.154,0,0.154,0,False,demo_mode
2025-11-27T05:49:50.496231+00:00,conservative,BTC-USD,HOLD,50,91040.7,91040.7,0,91040.7,0,False,demo_mode
2025-11-27T05:49:51.448586+00:00,conservative,ETH-USD,HOLD,50,3025.03,3025.03,0,3025.03,0,False,demo_mode
